ID_Empleado,Cargo,Edad,Salario,Horas_trabajadas,Nivel_Educativo
E03015,Auxiliar Operativo,35,1553209,217,Técnico
E03016,Auxiliar Operativo,28,1381945,162,Bachiller
E03017,Auxiliar Operativo,35,1483646,160,Bachiller
E03018,Auxiliar Operativo,34,1527240,187,Bachiller
E03019,Auxiliar Operativo,30,1419032,209,Técnico
E03020,Auxiliar Operativo,27,1533503,175,Técnico
E03021,Auxiliar Operativo,27,1364135,190,Bachiller
E03022,Auxiliar Operativo,26,1596899,226,Técnico
E03023,Auxiliar Operativo,38,1572168,162,Bachiller
E03024,Auxiliar Operativo,30,1481980,224,Técnico
E03025,Auxiliar Operativo,22,1300000,199,Técnico
E03026,Auxiliar Operativo,23,1519070,164,Técnico
E03027,Auxiliar Operativo,36,1606137,225,Técnico
E03028,Auxiliar Operativo,36,1562506,165,Bachiller
E03029,Auxiliar Operativo,39,1466228,200,Bachiller
E03030,Auxiliar Operativo,30,1796387,220,Técnico
E03031,Auxiliar Operativo,31,1769256,182,Técnico
E03032,Auxiliar Operativo,29,1397428,200,Bachiller
E03033,Auxiliar Operativo,29,1351861,183,Bachiller
E03034,Auxiliar Operativo,38,1330245,166,Bachiller
E03035,Auxiliar Operativo,22,1389155,160,Bachiller
E03036,Auxiliar Operativo,37,1300000,179,Bachiller
E03037,Auxiliar Operativo,32,1592195,175,Técnico
E03038,Auxiliar Operativo,20,1736226,208,Bachiller
E03039,Auxiliar Operativo,36,1300000,213,Técnico
E03040,Auxiliar Operativo,29,1374077,177,Técnico
E03041,Auxiliar Operativo,33,1300000,194,Bachiller
E03042,Auxiliar Operativo,28,1749992,222,Técnico
E03043,Auxiliar Operativo,23,1563119,215,Técnico
E03044,Auxiliar Operativo,29,1405654,194,Técnico
E03045,Auxiliar Operativo,25,1478179,196,Técnico
E03046,Auxiliar Operativo,21,1666209,228,Técnico
E03047,Auxiliar Operativo,22,1300909,185,Bachiller
E03048,Auxiliar Operativo,23,1703642,165,Técnico
E03049,Auxiliar Operativo,38,1300000,222,Bachiller
E03050,Auxiliar Operativo,34,1442028,219,Bachiller
E03051,Auxiliar Operativo,36,1381911,170,Bachiller
E03052,Auxiliar Operativo,32,1495388,188,Técnico
E03053,Auxiliar Operativo,24,1300000,182,Bachiller
E03054,Auxiliar Operativo,32,1592996,206,Técnico
E03055,Auxiliar Operativo,32,1307789,160,Bachiller
E03056,Auxiliar Operativo,35,1499542,161,Bachiller
E03057,Auxiliar Operativo,36,1575437,225,Técnico
E03058,Auxiliar Operativo,34,1507800,184,Bachiller
E03059,Auxiliar Operativo,24,1485629,216,Bachiller
E03060,Auxiliar Operativo,30,1472422,228,Bachiller
E03061,Auxiliar Operativo,22,1399713,188,Bachiller
E03062,Auxiliar Operativo,35,1622928,205,Técnico
E03063,Auxiliar Operativo,22,1300000,170,Bachiller
E03064,Auxiliar Operativo,28,1300000,180,Bachiller
E03065,Auxiliar Operativo,30,1553240,171,Bachiller
E03066,Auxiliar Operativo,38,1513133,179,Técnico
E03067,Auxiliar Operativo,38,1665063,185,Técnico
E03068,Auxiliar Operativo,35,1436452,190,Bachiller
E03069,Auxiliar Operativo,36,1300000,209,Bachiller
E03070,Auxiliar Operativo,38,1471938,201,Técnico
E03071,Auxiliar Operativo,31,1545449,166,Técnico
E03072,Auxiliar Operativo,22,1594804,170,Técnico
E03073,Auxiliar Operativo,31,1646352,204,Técnico
E03074,Auxiliar Operativo,26,1356902,168,Técnico
E03075,Auxiliar Operativo,22,1650052,208,Técnico
E03076,Auxiliar Operativo,23,1300000,180,Bachiller
E03077,Auxiliar Operativo,31,1400325,228,Técnico
E03078,Auxiliar Operativo,35,1638151,211,Técnico
E03079,Auxiliar Operativo,29,1371338,167,Bachiller
E03080,Auxiliar Operativo,25,1556825,172,Técnico
E03081,Auxiliar Operativo,30,1306722,199,Bachiller
E03082,Auxiliar Operativo,23,1639737,195,Técnico
E03083,Auxiliar Operativo,32,1446125,195,Técnico
E03084,Auxiliar Operativo,31,1551137,170,Técnico
E03085,Auxiliar Operativo,28,1484870,169,Bachiller
E03086,Auxiliar Operativo,26,1531075,202,Técnico
E03087,Auxiliar Operativo,34,1435415,220,Técnico
E03088,Auxiliar Operativo,27,1540093,184,Bachiller
E03089,Auxiliar Operativo,30,1461499,198,Técnico
E03090,Auxiliar Operativo,37,1740628,227,Bachiller
E03091,Auxiliar Operativo,37,1449669,182,Técnico
E03092,Auxiliar Operativo,31,1406343,201,Bachiller
E03093,Auxiliar Operativo,27,1468242,163,Bachiller
E03094,Auxiliar Operativo,35,1419420,177,Bachiller
E03095,Auxiliar Operativo,36,1513386,187,Técnico
E03096,Auxiliar Operativo,30,1300000,187,Bachiller
E03097,Auxiliar Operativo,37,1356195,217,Bachiller
E03098,Auxiliar Operativo,32,1397947,227,Bachiller
E03099,Auxiliar Operativo,39,1481887,201,Técnico
E03100,Auxiliar Operativo,29,1300000,181,Bachiller
E03101,Auxiliar Operativo,23,1346507,209,Técnico
E03102,Auxiliar Operativo,31,1687362,189,Técnico
E03103,Auxiliar Operativo,20,1379297,224,Técnico
E03104,Auxiliar Operativo,23,1352577,191,Bachiller
E03105,Auxiliar Operativo,39,1580197,206,Técnico
E03106,Auxiliar Operativo,38,1300000,168,Bachiller
E03107,Auxiliar Operativo,24,1431626,182,Técnico
E03108,Auxiliar Operativo,24,1438626,217,Técnico
E03109,Auxiliar Operativo,22,1303868,182,Técnico
E03110,Auxiliar Operativo,30,1506817,215,Técnico
E03111,Auxiliar Operativo,32,1300000,215,Bachiller
E03112,Auxiliar Operativo,28,1477019,217,Técnico
E03113,Auxiliar Operativo,25,1482911,180,Bachiller
E03114,Auxiliar Operativo,29,1490448,183,Bachiller
E03115,Auxiliar Operativo,23,1300000,192,Técnico
E03116,Auxiliar Operativo,38,1546032,169,Técnico
E03117,Auxiliar Operativo,32,1585087,172,Técnico
E03118,Auxiliar Operativo,22,1662388,184,Técnico
E03119,Auxiliar Operativo,20,1484113,204,Técnico
E03120,Auxiliar Operativo,21,1300000,217,Técnico
E03121,Auxiliar Operativo,36,1547993,208,Técnico
E03122,Auxiliar Operativo,35,1327650,216,Bachiller
E03123,Auxiliar Operativo,27,1521890,206,Bachiller
E03124,Auxiliar Operativo,31,1649756,168,Técnico
E03125,Auxiliar Operativo,39,1506641,228,Bachiller
E03126,Auxiliar Operativo,30,1300000,199,Bachiller
E03127,Auxiliar Operativo,39,1300000,194,Bachiller
E03128,Auxiliar Operativo,30,1406681,210,Técnico
E03129,Auxiliar Operativo,38,1401818,169,Técnico
E03130,Auxiliar Operativo,39,1300000,162,Bachiller
E03131,Auxiliar Operativo,31,1371676,192,Técnico
E03132,Auxiliar Operativo,27,1463939,181,Técnico
E03133,Auxiliar Operativo,34,1354847,169,Técnico
E03134,Auxiliar Operativo,21,1511394,225,Técnico
E03135,Auxiliar Operativo,37,1436908,177,Técnico
E03136,Auxiliar Operativo,34,1470283,177,Técnico
E03137,Auxiliar Operativo,27,1530185,170,Bachiller
E03138,Auxiliar Operativo,22,1363554,198,Técnico
E03139,Auxiliar Operativo,23,1328867,200,Bachiller
E03140,Auxiliar Operativo,38,1687103,195,Técnico
E03141,Auxiliar Operativo,21,1404318,185,Técnico
E03142,Auxiliar Operativo,22,1522559,211,Técnico
E03143,Auxiliar Operativo,24,1451340,212,Bachiller
E03144,Auxiliar Operativo,32,1662302,175,Técnico
E03145,Auxiliar Operativo,38,1606590,173,Técnico
E03146,Auxiliar Operativo,33,1309660,190,Bachiller
E03147,Auxiliar Operativo,31,1672284,229,Técnico
E03148,Auxiliar Operativo,24,1409566,216,Técnico
E03149,Auxiliar Operativo,28,1517574,187,Técnico
E03150,Auxiliar Operativo,23,1499487,206,Técnico
E03151,Auxiliar Operativo,30,1550564,179,Técnico
E03152,Auxiliar Operativo,33,1300000,205,Técnico
E03153,Auxiliar Operativo,20,1638625,202,Bachiller
E03154,Auxiliar Operativo,28,1620765,229,Técnico
E03155,Auxiliar Operativo,27,1300000,221,Técnico
E03156,Auxiliar Operativo,20,1537885,227,Técnico
E03157,Auxiliar Operativo,31,1300000,163,Bachiller
E03158,Auxiliar Operativo,32,1557644,212,Bachiller
E03159,Auxiliar Operativo,24,1301041,192,Bachiller
E03160,Auxiliar Operativo,25,1685520,218,Técnico
E03161,Auxiliar Operativo,24,1300000,175,Bachiller
E03162,Auxiliar Operativo,21,1314686,174,Técnico
E03163,Auxiliar Operativo,33,1416621,178,Técnico
E03164,Auxiliar Operativo,30,1593134,176,Técnico
E03165,Auxiliar Operativo,39,1511731,187,Bachiller
E03166,Auxiliar Operativo,31,1496438,167,Bachiller
E03167,Auxiliar Operativo,28,1836726,207,Técnico
E03168,Auxiliar Operativo,37,1345781,217,Técnico
E03169,Auxiliar Operativo,39,1550800,179,Técnico
E03170,Auxiliar Operativo,32,1441431,183,Bachiller
E03171,Auxiliar Operativo,27,1300000,226,Bachiller
E03172,Auxiliar Operativo,20,1664451,199,Técnico
E03173,Auxiliar Operativo,39,1596944,183,Bachiller
E03174,Auxiliar Operativo,35,1300000,189,Bachiller
E03175,Auxiliar Operativo,32,1300000,204,Bachiller
E03176,Auxiliar Operativo,25,1685511,202,Técnico
E03177,Auxiliar Operativo,22,1420265,173,Técnico
E03178,Auxiliar Operativo,23,1637678,206,Técnico
E03179,Auxiliar Operativo,39,1324738,202,Bachiller
E03180,Auxiliar Operativo,27,1379065,197,Técnico
E03181,Auxiliar Operativo,33,1310910,190,Bachiller
E03182,Auxiliar Operativo,31,1403131,221,Bachiller
E03183,Auxiliar Operativo,29,1584185,191,Bachiller
E03184,Auxiliar Operativo,27,1551004,165,Técnico
E03185,Auxiliar Operativo,34,1500672,161,Técnico
E03186,Auxiliar Operativo,31,1336070,177,Bachiller
E03187,Auxiliar Operativo,38,1300000,195,Técnico
E03188,Auxiliar Operativo,30,1300000,190,Bachiller
E03189,Auxiliar Operativo,21,1300000,200,Técnico
E03190,Auxiliar Operativo,26,1328137,185,Bachiller
E03191,Auxiliar Operativo,29,1322098,196,Bachiller
E03192,Auxiliar Operativo,29,1367331,169,Técnico
E03193,Auxiliar Operativo,29,1376723,179,Técnico
E03194,Auxiliar Operativo,37,1606776,202,Técnico
E03195,Auxiliar Operativo,39,1576057,222,Técnico
E03196,Auxiliar Operativo,34,1378159,215,Bachiller
E03197,Auxiliar Operativo,22,1457944,216,Técnico
E03198,Auxiliar Operativo,31,1373440,184,Técnico
E03199,Auxiliar Operativo,27,1493079,205,Bachiller
E03200,Auxiliar Operativo,35,1413039,190,Bachiller
E03201,Auxiliar Operativo,35,1597046,213,Técnico
E03202,Auxiliar Operativo,31,1469827,188,Bachiller
E03203,Auxiliar Operativo,26,1300000,166,Bachiller
E03204,Auxiliar Operativo,24,1626357,193,Técnico
E03205,Auxiliar Operativo,20,1541331,228,Técnico
E03206,Auxiliar Operativo,29,1714666,186,Técnico
E03207,Auxiliar Operativo,36,1506779,162,Técnico
E03208,Auxiliar Operativo,31,1310518,194,Bachiller
E03209,Auxiliar Operativo,31,1466782,185,Técnico
E03210,Auxiliar Operativo,26,1513304,215,Bachiller
E03211,Auxiliar Operativo,32,1335147,204,Bachiller
E03212,Auxiliar Operativo,24,1347198,176,Bachiller
E03213,Auxiliar Operativo,28,1323055,174,Bachiller
E03214,Auxiliar Operativo,23,1300000,189,Bachiller
E03215,Auxiliar Operativo,28,1479086,196,Técnico
E03216,Auxiliar Operativo,30,1300000,174,Bachiller
E03217,Auxiliar Operativo,38,1507236,216,Bachiller
E03218,Auxiliar Operativo,27,1474758,165,Bachiller
E03219,Auxiliar Operativo,32,1455048,207,Técnico
E03220,Auxiliar Operativo,33,1628333,206,Técnico
E03221,Auxiliar Operativo,24,1538455,215,Bachiller
E03222,Auxiliar Operativo,20,1300000,160,Bachiller
E03223,Auxiliar Operativo,20,1583886,208,Técnico
E03224,Auxiliar Operativo,29,1300000,217,Bachiller
E03225,Auxiliar Operativo,27,1649994,220,Técnico
E03226,Auxiliar Operativo,31,1578735,186,Técnico
E03227,Auxiliar Operativo,32,1481101,204,Técnico
E03228,Auxiliar Operativo,21,1580437,206,Técnico
E03229,Auxiliar Operativo,22,1702398,204,Técnico
E03230,Auxiliar Operativo,23,1582191,193,Técnico
E03231,Auxiliar Operativo,31,1589079,167,Técnico
E03232,Auxiliar Operativo,32,1400348,180,Técnico
E03233,Auxiliar Operativo,29,1378836,207,Técnico
E03234,Auxiliar Operativo,32,1300000,176,Bachiller
E03235,Auxiliar Operativo,29,1578112,196,Técnico
E03236,Auxiliar Operativo,36,1603838,223,Técnico
E03237,Auxiliar Operativo,20,1484096,221,Bachiller
E03238,Auxiliar Operativo,20,1488499,196,Bachiller
E03239,Auxiliar Operativo,35,1300000,193,Bachiller
E03240,Auxiliar Operativo,32,1653746,202,Técnico
E03241,Auxiliar Operativo,27,1626446,181,Técnico
E03242,Auxiliar Operativo,28,1416040,200,Bachiller
E03243,Auxiliar Operativo,39,1611861,180,Técnico
E03244,Auxiliar Operativo,35,1363936,209,Técnico
E03245,Auxiliar Operativo,23,1506750,182,Técnico
E03246,Auxiliar Operativo,39,1610055,175,Bachiller
E03247,Auxiliar Operativo,37,1664217,177,Bachiller
E03248,Auxiliar Operativo,29,1450796,207,Técnico
E03249,Auxiliar Operativo,21,1321242,228,Bachiller
E03250,Auxiliar Operativo,25,1519284,198,Bachiller
E03251,Auxiliar Operativo,21,1699955,165,Técnico
E03252,Auxiliar Operativo,38,1492551,211,Bachiller
E03253,Auxiliar Operativo,27,1515684,191,Técnico
E03254,Auxiliar Operativo,29,1437264,185,Bachiller
E03255,Auxiliar Operativo,29,1300000,160,Técnico
E03256,Auxiliar Operativo,30,1300000,180,Bachiller
E03257,Auxiliar Operativo,38,1521065,223,Bachiller
E03258,Auxiliar Operativo,39,1544735,218,Bachiller
E03259,Auxiliar Operativo,20,1400029,188,Bachiller
E03260,Auxiliar Operativo,32,1385828,172,Bachiller
E03261,Auxiliar Operativo,37,1678285,229,Técnico
E03262,Auxiliar Operativo,28,1550259,202,Técnico
E03263,Auxiliar Operativo,20,1911613,201,Bachiller
E03264,Auxiliar Operativo,25,1559145,201,Técnico
E03265,Auxiliar Operativo,29,1441851,206,Bachiller
E03266,Auxiliar Operativo,29,1466525,207,Técnico
E03267,Auxiliar Operativo,25,1337738,195,Bachiller
E03268,Auxiliar Operativo,28,1590842,223,Técnico
E03269,Auxiliar Operativo,33,1516231,177,Técnico
E03270,Auxiliar Operativo,29,1511353,185,Bachiller
E03271,Auxiliar Operativo,35,1519130,175,Técnico
E03272,Auxiliar Operativo,26,1315044,198,Bachiller
E03273,Auxiliar Operativo,24,1300000,196,Bachiller
E03274,Auxiliar Operativo,25,1451631,219,Bachiller
E03275,Auxiliar Operativo,37,1413147,166,Técnico
E03276,Auxiliar Operativo,23,1663691,226,Técnico
E03277,Auxiliar Operativo,33,1752074,199,Técnico
E03278,Auxiliar Operativo,38,1429507,223,Técnico
E03279,Auxiliar Operativo,23,1620855,187,Técnico
E03280,Auxiliar Operativo,28,1300000,188,Bachiller
E03281,Auxiliar Operativo,34,1432556,190,Bachiller
E03282,Auxiliar Operativo,24,1300000,211,Técnico
E03283,Auxiliar Operativo,25,1438828,210,Técnico
E03284,Auxiliar Operativo,28,1300000,227,Bachiller
E03285,Auxiliar Operativo,27,1300000,194,Bachiller
E03286,Auxiliar Operativo,21,1738744,161,Técnico
E03287,Auxiliar Operativo,31,1420113,214,Técnico
E03288,Auxiliar Operativo,27,1317785,212,Bachiller
E03289,Auxiliar Operativo,39,1374140,170,Bachiller
E03290,Auxiliar Operativo,20,1300000,228,Bachiller
E03291,Auxiliar Operativo,33,1300000,171,Técnico
E03292,Auxiliar Operativo,23,1407750,172,Bachiller
E03293,Auxiliar Operativo,32,1504567,219,Bachiller
E03294,Auxiliar Operativo,21,1300000,179,Bachiller
E03295,Auxiliar Operativo,20,1404317,222,Bachiller
E03296,Auxiliar Operativo,27,1300000,190,Bachiller
E03297,Auxiliar Operativo,39,1375700,182,Bachiller
E03298,Auxiliar Operativo,29,1571665,164,Técnico
E03299,Auxiliar Operativo,32,1417283,222,Técnico
E03300,Auxiliar Operativo,39,1345104,200,Bachiller
E03301,Auxiliar Operativo,29,1691586,172,Bachiller
E03302,Auxiliar Operativo,23,1511788,213,Técnico
E03303,Auxiliar Operativo,39,1486369,208,Técnico
E03304,Auxiliar Operativo,37,1478077,198,Bachiller
E03305,Auxiliar Operativo,26,1422401,206,Bachiller
E03306,Auxiliar Operativo,24,1580809,167,Bachiller
E03307,Auxiliar Operativo,36,1718843,169,Técnico
E03308,Auxiliar Operativo,21,1391873,211,Técnico
E03309,Auxiliar Operativo,36,1780911,168,Técnico
E03310,Auxiliar Operativo,30,1300000,227,Bachiller
E03311,Auxiliar Operativo,31,1394568,208,Técnico
E03312,Auxiliar Operativo,20,1386403,219,Técnico
E03313,Auxiliar Operativo,28,1452101,206,Técnico
E03314,Auxiliar Operativo,26,1300000,207,Bachiller
E03315,Auxiliar Operativo,22,1300000,160,Bachiller
E03316,Auxiliar Operativo,20,1300000,214,Bachiller
E03317,Auxiliar Operativo,37,1300000,165,Bachiller
E03318,Auxiliar Operativo,22,1510311,204,Técnico
E03319,Auxiliar Operativo,38,1357926,190,Bachiller
E03320,Auxiliar Operativo,23,1488044,221,Bachiller
E03321,Auxiliar Operativo,25,1423804,208,Bachiller
E03322,Auxiliar Operativo,38,1578077,195,Técnico
E03323,Auxiliar Operativo,30,1300000,178,Técnico
E03324,Auxiliar Operativo,27,1300000,173,Bachiller
E03325,Auxiliar Operativo,28,1460779,161,Técnico
E03326,Auxiliar Operativo,26,1537777,192,Técnico
E03327,Auxiliar Operativo,39,1616236,215,Técnico
E03328,Auxiliar Operativo,30,1418338,224,Técnico
E03329,Auxiliar Operativo,26,1300000,215,Bachiller
E03330,Auxiliar Operativo,36,1300000,160,Bachiller
E03331,Auxiliar Operativo,39,1437433,168,Bachiller
E03332,Auxiliar Operativo,30,1300000,160,Bachiller
E03333,Auxiliar Operativo,30,1382507,198,Bachiller
E03334,Auxiliar Operativo,32,1366294,176,Bachiller
E03335,Auxiliar Operativo,33,1727204,202,Técnico
E03336,Auxiliar Operativo,33,1562097,228,Técnico
E03337,Auxiliar Operativo,24,1651296,204,Técnico
E03338,Auxiliar Operativo,36,1380105,208,Bachiller
E03339,Auxiliar Operativo,27,1388314,173,Bachiller
E03340,Auxiliar Operativo,20,1471780,216,Bachiller
E03341,Auxiliar Operativo,39,1300000,206,Bachiller
E03342,Auxiliar Operativo,34,1469134,192,Bachiller
E03343,Auxiliar Operativo,27,1361473,222,Técnico
E03344,Auxiliar Operativo,37,1642219,190,Técnico
E03345,Auxiliar Operativo,31,1606984,206,Técnico
E03346,Auxiliar Operativo,25,1621242,191,Técnico
E03347,Auxiliar Operativo,36,1343135,169,Bachiller
E03348,Auxiliar Operativo,30,1366583,214,Bachiller
E03349,Auxiliar Operativo,25,1726285,199,Técnico
E03350,Auxiliar Operativo,35,1553683,179,Bachiller
E03351,Auxiliar Operativo,29,1682005,229,Bachiller
E03352,Auxiliar Operativo,28,1544864,212,Bachiller
E03353,Auxiliar Operativo,27,1476512,222,Técnico
E03354,Auxiliar Operativo,20,1558355,199,Técnico
E03355,Auxiliar Operativo,25,1425809,170,Bachiller
E03356,Auxiliar Operativo,35,1406693,178,Bachiller
E03357,Auxiliar Operativo,27,1378749,201,Bachiller
E03358,Auxiliar Operativo,23,1598047,162,Bachiller
E03359,Auxiliar Operativo,25,1426403,168,Bachiller
E03360,Auxiliar Operativo,32,1300000,194,Bachiller
E03361,Auxiliar Operativo,33,1541447,163,Bachiller
E03362,Auxiliar Operativo,27,1464673,218,Técnico
E03363,Auxiliar Operativo,23,1368466,214,Técnico
E03364,Auxiliar Operativo,30,1724071,203,Técnico
E03365,Auxiliar Operativo,30,1728660,160,Técnico
E03366,Auxiliar Operativo,39,1535360,219,Técnico
E03367,Auxiliar Operativo,39,1300000,197,Técnico
E03368,Auxiliar Operativo,29,1483768,167,Técnico
E03369,Auxiliar Operativo,36,1446229,185,Bachiller
E03370,Auxiliar Operativo,39,1300000,160,Bachiller
E03371,Auxiliar Operativo,22,1481063,226,Bachiller
E03372,Auxiliar Operativo,37,1300000,223,Bachiller
E03373,Auxiliar Operativo,34,1326129,211,Bachiller
E03374,Auxiliar Operativo,29,1300000,224,Técnico
E03375,Auxiliar Operativo,24,1528864,190,Técnico
E03376,Auxiliar Operativo,29,1493180,187,Bachiller
E03377,Auxiliar Operativo,23,1716444,168,Técnico
E03378,Auxiliar Operativo,27,1348761,200,Bachiller
E03379,Auxiliar Operativo,39,1469931,206,Técnico
E03380,Auxiliar Operativo,27,1479045,179,Técnico
E03381,Auxiliar Operativo,37,1737434,217,Técnico
E03382,Auxiliar Operativo,21,1340981,191,Bachiller
E03383,Auxiliar Operativo,32,1300000,161,Bachiller
E03384,Auxiliar Operativo,35,1350065,218,Bachiller
E03385,Auxiliar Operativo,21,1484290,215,Técnico
E03386,Auxiliar Operativo,29,1543852,193,Técnico
E03387,Auxiliar Operativo,29,1585728,198,Técnico
E03388,Auxiliar Operativo,29,1662899,164,Técnico
E03389,Auxiliar Operativo,20,1300000,200,Bachiller
E03390,Auxiliar Operativo,34,1475567,166,Bachiller
E03391,Auxiliar Operativo,22,1590949,165,Bachiller
E03392,Auxiliar Operativo,27,1359927,192,Bachiller
E03393,Auxiliar Operativo,35,1812395,184,Técnico
E03394,Auxiliar Operativo,20,1300000,174,Bachiller
E03395,Auxiliar Operativo,31,1454919,218,Bachiller
E03396,Auxiliar Operativo,20,1496215,167,Bachiller
E03397,Auxiliar Operativo,34,1300000,209,Bachiller
E03398,Auxiliar Operativo,32,1589445,168,Técnico
E03399,Auxiliar Operativo,33,1727912,199,Técnico
E03400,Auxiliar Operativo,20,1710652,169,Técnico
E03401,Auxiliar Operativo,31,1717874,219,Técnico
E03402,Auxiliar Operativo,38,1717189,185,Técnico
E03403,Auxiliar Operativo,23,1422637,211,Bachiller
E03404,Auxiliar Operativo,33,1548116,194,Técnico
E03405,Auxiliar Operativo,31,1520086,228,Técnico
E03406,Auxiliar Operativo,31,1381783,229,Bachiller
E03407,Auxiliar Operativo,21,1452926,213,Bachiller
E03408,Auxiliar Operativo,21,1350197,176,Bachiller
E03409,Auxiliar Operativo,20,1471947,215,Técnico
E03410,Auxiliar Operativo,35,1376946,162,Bachiller
E03411,Auxiliar Operativo,29,1573514,227,Técnico
E03412,Auxiliar Operativo,28,1300000,189,Técnico
E03413,Auxiliar Operativo,28,1507868,178,Bachiller
E03414,Auxiliar Operativo,30,1492242,226,Técnico
E03415,Auxiliar Operativo,26,1774342,171,Técnico
E03416,Auxiliar Operativo,35,1536332,195,Técnico
E03417,Auxiliar Operativo,26,1356910,180,Bachiller
E03418,Auxiliar Operativo,37,1424931,188,Técnico
E03419,Auxiliar Operativo,32,1469688,225,Bachiller
E03420,Auxiliar Operativo,23,1745016,223,Bachiller
E03421,Auxiliar Operativo,26,1340413,163,Bachiller
E03422,Auxiliar Operativo,21,1605133,213,Técnico
E03423,Auxiliar Operativo,32,1471764,164,Técnico
E03424,Auxiliar Operativo,24,1300000,208,Bachiller
E03425,Auxiliar Operativo,23,1647282,194,Bachiller
E03426,Auxiliar Operativo,34,1318782,161,Bachiller
E03427,Auxiliar Operativo,34,1750038,202,Técnico
E03428,Auxiliar Operativo,33,1546190,189,Técnico
E03429,Auxiliar Operativo,24,1300000,221,Bachiller
E03430,Auxiliar Operativo,20,1384425,160,Bachiller
E03431,Auxiliar Operativo,24,1407089,212,Técnico
E03432,Auxiliar Operativo,28,1597762,178,Técnico
E03433,Auxiliar Operativo,28,1443702,163,Bachiller
E03434,Auxiliar Operativo,23,1508092,214,Bachiller
E03435,Auxiliar Operativo,25,1431416,191,Técnico
E03436,Auxiliar Operativo,20,1526113,193,Técnico
E03437,Auxiliar Operativo,34,1535919,178,Técnico
E03438,Auxiliar Operativo,31,1443846,185,Bachiller
E03439,Auxiliar Operativo,22,1416077,186,Bachiller
E03440,Auxiliar Operativo,37,1381488,186,Técnico
E03441,Auxiliar Operativo,28,1413671,196,Bachiller
E03442,Auxiliar Operativo,35,1512035,178,Técnico
E03443,Auxiliar Operativo,33,1590705,161,Técnico
E03444,Auxiliar Operativo,29,1300000,210,Bachiller
E03445,Auxiliar Operativo,37,1431069,178,Bachiller
E03446,Auxiliar Operativo,29,1350036,187,Bachiller
E03447,Auxiliar Operativo,33,1389122,179,Bachiller
E03448,Auxiliar Operativo,22,1667774,218,Técnico
E03449,Auxiliar Operativo,29,1550771,202,Técnico
E03450,Auxiliar Operativo,21,1300000,174,Técnico
E03451,Auxiliar Operativo,37,1300000,206,Bachiller
E03452,Auxiliar Operativo,23,1674461,229,Técnico
E03453,Auxiliar Operativo,36,1560314,161,Técnico
E03454,Auxiliar Operativo,25,1389783,166,Técnico
E03455,Auxiliar Operativo,26,1382667,182,Bachiller
E03456,Auxiliar Operativo,33,1372854,174,Bachiller
E03457,Auxiliar Operativo,27,1675585,161,Técnico
E03458,Auxiliar Operativo,23,1300000,211,Bachiller
E03459,Auxiliar Operativo,33,1300000,168,Bachiller
E03460,Auxiliar Operativo,21,1743120,192,Técnico
E03461,Auxiliar Operativo,32,1421221,191,Bachiller
E03462,Auxiliar Operativo,37,1519265,183,Técnico
E03463,Auxiliar Operativo,32,1534203,201,Técnico
E03464,Auxiliar Operativo,29,1529177,224,Bachiller
E03465,Auxiliar Operativo,31,1646230,221,Técnico
E03466,Auxiliar Operativo,29,1309828,175,Bachiller
E03467,Auxiliar Operativo,37,1300000,227,Bachiller
E03468,Auxiliar Operativo,22,1300000,171,Bachiller
E03469,Auxiliar Operativo,26,1300000,160,Técnico
E03470,Auxiliar Operativo,30,1487773,173,Técnico
E03471,Auxiliar Operativo,32,1559361,172,Bachiller
E03472,Auxiliar Operativo,37,1303227,225,Bachiller
E03473,Auxiliar Operativo,23,1595521,179,Técnico
E03474,Auxiliar Operativo,26,1378137,220,Técnico
E03475,Auxiliar Operativo,22,1318845,166,Bachiller
E03476,Auxiliar Operativo,30,1580116,197,Técnico
E03477,Auxiliar Operativo,23,1550499,210,Técnico
E03478,Auxiliar Operativo,25,1564158,164,Bachiller
E03479,Auxiliar Operativo,29,1489989,163,Técnico
E03480,Auxiliar Operativo,27,1397655,180,Técnico
E03481,Auxiliar Operativo,23,1300000,173,Bachiller
E03482,Auxiliar Operativo,34,1658404,167,Técnico
E03483,Auxiliar Operativo,33,1371794,192,Bachiller
E03484,Auxiliar Operativo,29,1300000,185,Bachiller
E03485,Auxiliar Operativo,22,1462676,200,Bachiller
E03486,Auxiliar Operativo,22,1558324,177,Bachiller
E03487,Auxiliar Operativo,29,1534702,224,Bachiller
E03488,Auxiliar Operativo,34,1300000,160,Bachiller
E03489,Auxiliar Operativo,33,1441454,225,Técnico
E03490,Auxiliar Operativo,37,1339633,206,Técnico
E03491,Auxiliar Operativo,39,1438164,223,Bachiller
E03492,Auxiliar Operativo,36,1799253,195,Técnico
E03493,Auxiliar Operativo,32,1613524,182,Técnico
E03494,Auxiliar Operativo,24,1598561,227,Técnico
E03495,Auxiliar Operativo,23,1349875,188,Bachiller
E03496,Auxiliar Operativo,23,1300000,196,Bachiller
E03497,Auxiliar Operativo,25,1593876,226,Técnico
E03498,Auxiliar Operativo,33,1300000,162,Bachiller
E03499,Auxiliar Operativo,39,1382250,194,Bachiller
E03500,Auxiliar Operativo,38,1405672,169,Bachiller
E03501,Auxiliar Operativo,20,1442132,181,Bachiller
E03502,Auxiliar Operativo,31,1411874,196,Bachiller
E03503,Auxiliar Operativo,20,1459206,197,Bachiller
